t,best,solver,dim
1437,-4.545444788032571,vanila-des,50
1438,-4.545444788032571,vanila-des,50
1439,-4.545444788032571,vanila-des,50
1440,-4.545444788032571,vanila-des,50
1441,-4.545444788032571,vanila-des,50
1442,-4.545444788032571,vanila-des,50
1443,-4.545444788032571,vanila-des,50
1444,-4.545444788032571,vanila-des,50
1445,-4.545444788032571,vanila-des,50
1446,-4.545444788032571,vanila-des,50
1447,-4.545444788032571,vanila-des,50
1448,-4.545444788032571,vanila-des,50
1449,-4.545444788032571,vanila-des,50
1450,-4.545444788032571,vanila-des,50
1451,-4.545444788032571,vanila-des,50
1452,-4.545444788032571,vanila-des,50
1453,-4.545444788032571,vanila-des,50
1454,-4.545444788032571,vanila-des,50
1455,-4.545444788032571,vanila-des,50
1456,-4.545444788032571,vanila-des,50
1457,-4.545444788032571,vanila-des,50
1458,-4.545444788032571,vanila-des,50
1459,-4.545444788032571,vanila-des,50
1460,-4.545444788032571,vanila-des,50
1461,-4.545444788032571,vanila-des,50
1462,-4.545444788032571,vanila-des,50
1463,-4.545444788032571,vanila-des,50
1464,-4.545444788032571,vanila-des,50
1465,-4.545444788032571,vanila-des,50
1466,-4.545444788032571,vanila-des,50
1467,-4.545444788032571,vanila-des,50
1468,-4.545444788032571,vanila-des,50
1469,-4.545444788032571,vanila-des,50
1470,-4.545444788032571,vanila-des,50
1471,-4.545444788032571,vanila-des,50
1472,-4.545444788032571,vanila-des,50
1473,-4.545444788032571,vanila-des,50
1474,-4.545444788032571,vanila-des,50
1475,-4.545444788032571,vanila-des,50
1476,-4.545444788032571,vanila-des,50
1477,-4.545444788032571,vanila-des,50
1478,-4.545444788032571,vanila-des,50
1479,-4.545444788032571,vanila-des,50
1480,-4.545444788032571,vanila-des,50
1481,-4.545444788032571,vanila-des,50
1482,-4.545444788032571,vanila-des,50
1483,-4.545444788032571,vanila-des,50
1484,-4.545444788032571,vanila-des,50
1485,-4.545444788032571,vanila-des,50
1486,-4.545444788032571,vanila-des,50
1487,-4.545444788032571,vanila-des,50
1488,-4.545444788032571,vanila-des,50
1489,-4.545444788032571,vanila-des,50
1490,-4.545444788032571,vanila-des,50
1491,-4.545444788032571,vanila-des,50
1492,-4.545444788032571,vanila-des,50
1493,-4.545444788032571,vanila-des,50
1494,-4.545444788032571,vanila-des,50
1495,-4.545444788032571,vanila-des,50
1496,-4.545444788032571,vanila-des,50
1497,-4.545444788032571,vanila-des,50
1498,-4.545444788032571,vanila-des,50
1499,-4.545444788032571,vanila-des,50
1500,-4.545444788032571,vanila-des,50
1501,-4.545444788032571,vanila-des,50
1502,-4.545444788032571,vanila-des,50
1503,-4.545444788032571,vanila-des,50
1504,-4.545444788032571,vanila-des,50
1505,-4.545444788032571,vanila-des,50
1506,-4.545444788032571,vanila-des,50
1507,-4.545444788032571,vanila-des,50
1508,-4.545444788032571,vanila-des,50
1509,-4.545444788032571,vanila-des,50
1510,-4.545444788032571,vanila-des,50
1511,-4.545444788032571,vanila-des,50
1512,-4.545444788032571,vanila-des,50
1513,-4.545444788032571,vanila-des,50
1514,-4.545444788032571,vanila-des,50
1515,-4.545444788032571,vanila-des,50
1516,-4.545444788032571,vanila-des,50
1517,-4.545444788032571,vanila-des,50
1518,-4.545444788032571,vanila-des,50
1519,-4.545444788032571,vanila-des,50
1520,-4.545444788032571,vanila-des,50
1521,-4.545444788032571,vanila-des,50
1522,-4.545444788032571,vanila-des,50
1523,-4.545444788032571,vanila-des,50
1524,-4.545444788032571,vanila-des,50
1525,-4.545444788032571,vanila-des,50
1526,-4.545444788032571,vanila-des,50
1527,-4.545444788032571,vanila-des,50
1528,-4.545444788032571,vanila-des,50
1529,-4.545444788032571,vanila-des,50
1530,-4.545444788032571,vanila-des,50
1531,-4.545444788032571,vanila-des,50
1532,-4.545444788032571,vanila-des,50
1533,-4.545444788032571,vanila-des,50
1534,-4.545444788032571,vanila-des,50
1535,-4.545444788032571,vanila-des,50
1536,-4.545444788032571,vanila-des,50
1537,-4.545444788032571,vanila-des,50
1538,-4.545444788032571,vanila-des,50
1539,-4.545444788032571,vanila-des,50
1540,-4.545444788032571,vanila-des,50
1541,-4.545444788032571,vanila-des,50
1542,-4.545444788032571,vanila-des,50
1543,-4.545444788032571,vanila-des,50
1544,-4.545444788032571,vanila-des,50
1545,-4.545444788032571,vanila-des,50
1546,-4.545444788032571,vanila-des,50
1547,-4.545444788032571,vanila-des,50
1548,-4.545444788032571,vanila-des,50
1549,-4.545444788032571,vanila-des,50
1550,-4.545444788032571,vanila-des,50
1551,-4.545444788032571,vanila-des,50
1552,-4.545444788032571,vanila-des,50
1553,-4.545444788032571,vanila-des,50
1554,-4.545444788032571,vanila-des,50
1555,-4.545444788032571,vanila-des,50
1556,-4.545444788032571,vanila-des,50
1557,-4.545444788032571,vanila-des,50
1558,-4.545444788032571,vanila-des,50
1559,-4.545444788032571,vanila-des,50
1560,-4.545444788032571,vanila-des,50
1561,-4.545444788032571,vanila-des,50
1562,-4.545444788032571,vanila-des,50
1563,-4.545444788032571,vanila-des,50
1564,-4.545444788032571,vanila-des,50
1565,-4.545444788032571,vanila-des,50
1566,-4.545444788032571,vanila-des,50
1567,-4.545444788032571,vanila-des,50
1568,-4.545444788032571,vanila-des,50
1569,-4.545444788032571,vanila-des,50
1570,-4.545444788032571,vanila-des,50
1571,-4.545444788032571,vanila-des,50
1572,-4.545444788032571,vanila-des,50
1573,-4.545444788032571,vanila-des,50
1574,-4.545444788032571,vanila-des,50
1575,-4.545444788032571,vanila-des,50
1576,-4.545444788032571,vanila-des,50
1577,-4.545444788032571,vanila-des,50
1578,-4.545444788032571,vanila-des,50
1579,-4.545444788032571,vanila-des,50
1580,-4.545444788032571,vanila-des,50
1581,-4.545444788032571,vanila-des,50
1582,-4.545444788032571,vanila-des,50
1583,-4.545444788032571,vanila-des,50
1584,-4.545444788032571,vanila-des,50
1585,-4.545444788032571,vanila-des,50
1586,-4.545444788032571,vanila-des,50
1587,-4.545444788032571,vanila-des,50
1588,-4.545444788032571,vanila-des,50
1589,-4.545444788032571,vanila-des,50
1590,-4.545444788032571,vanila-des,50
1591,-4.545444788032571,vanila-des,50
1592,-4.545444788032571,vanila-des,50
1593,-4.545444788032571,vanila-des,50
1594,-4.545444788032571,vanila-des,50
1595,-4.545444788032571,vanila-des,50
1596,-4.545444788032571,vanila-des,50
1597,-4.545444788032571,vanila-des,50
1598,-4.545444788032571,vanila-des,50
1599,-4.545444788032571,vanila-des,50
1600,-4.545444788032571,vanila-des,50
1601,-4.545444788032571,vanila-des,50
1602,-4.545444788032571,vanila-des,50
1603,-4.545444788032571,vanila-des,50
1604,-4.545444788032571,vanila-des,50
1605,-4.545444788032571,vanila-des,50
1606,-4.545444788032571,vanila-des,50
1607,-4.545444788032571,vanila-des,50
1608,-4.545444788032571,vanila-des,50
1609,-4.545444788032571,vanila-des,50
1610,-4.545444788032571,vanila-des,50
1611,-4.545444788032571,vanila-des,50
1612,-4.545444788032571,vanila-des,50
1613,-4.545444788032571,vanila-des,50
1614,-4.545444788032571,vanila-des,50
1615,-4.545444788032571,vanila-des,50
1616,-4.545444788032571,vanila-des,50
1617,-4.545444788032571,vanila-des,50
1618,-4.545444788032571,vanila-des,50
1619,-4.545444788032571,vanila-des,50
1620,-4.545444788032571,vanila-des,50
1621,-4.545444788032571,vanila-des,50
1622,-4.545444788032571,vanila-des,50
1623,-4.545444788032571,vanila-des,50
1624,-4.545444788032571,vanila-des,50
1625,-4.545444788032571,vanila-des,50
1626,-4.545444788032571,vanila-des,50
1627,-4.545444788032571,vanila-des,50
1628,-4.545444788032571,vanila-des,50
1629,-4.545444788032571,vanila-des,50
1630,-4.545444788032571,vanila-des,50
1631,-4.545444788032571,vanila-des,50
1632,-4.545444788032571,vanila-des,50
1633,-4.545444788032571,vanila-des,50
1634,-4.545444788032571,vanila-des,50
1635,-4.545444788032571,vanila-des,50
1636,-4.545444788032571,vanila-des,50
1637,-4.545444788032571,vanila-des,50
1638,-4.545444788032571,vanila-des,50
1639,-4.545444788032571,vanila-des,50
1640,-4.545444788032571,vanila-des,50
1641,-4.545444788032571,vanila-des,50
1642,-4.545444788032571,vanila-des,50
1643,-4.545444788032571,vanila-des,50
1644,-4.545444788032571,vanila-des,50
1645,-4.545444788032571,vanila-des,50
1646,-4.545444788032571,vanila-des,50
1647,-4.545444788032571,vanila-des,50
1648,-4.545444788032571,vanila-des,50
1649,-4.545444788032571,vanila-des,50
1650,-4.545444788032571,vanila-des,50
1651,-4.545444788032571,vanila-des,50
1652,-4.545444788032571,vanila-des,50
1653,-4.545444788032571,vanila-des,50
1654,-4.545444788032571,vanila-des,50
1655,-4.545444788032571,vanila-des,50
1656,-4.545444788032571,vanila-des,50
1657,-4.545444788032571,vanila-des,50
1658,-4.545444788032571,vanila-des,50
1659,-4.545444788032571,vanila-des,50
1660,-4.545444788032571,vanila-des,50
1661,-4.545444788032571,vanila-des,50
1662,-4.545444788032571,vanila-des,50
1663,-4.545444788032571,vanila-des,50
1664,-4.545444788032571,vanila-des,50
1665,-4.545444788032571,vanila-des,50
1666,-4.545444788032571,vanila-des,50
1667,-4.545444788032571,vanila-des,50
1668,-4.545444788032571,vanila-des,50
1669,-4.545444788032571,vanila-des,50
1670,-4.545444788032571,vanila-des,50
1671,-4.545444788032571,vanila-des,50
1672,-4.545444788032571,vanila-des,50
1673,-4.545444788032571,vanila-des,50
1674,-4.545444788032571,vanila-des,50
1675,-4.545444788032571,vanila-des,50
1676,-4.545444788032571,vanila-des,50
1677,-4.545444788032571,vanila-des,50
1678,-4.545444788032571,vanila-des,50
1679,-4.545444788032571,vanila-des,50
1680,-4.545444788032571,vanila-des,50
1681,-4.545444788032571,vanila-des,50
1682,-4.545444788032571,vanila-des,50
1683,-4.545444788032571,vanila-des,50
1684,-4.545444788032571,vanila-des,50
1685,-4.545444788032571,vanila-des,50
1686,-4.545444788032571,vanila-des,50
1687,-4.545444788032571,vanila-des,50
1688,-4.545444788032571,vanila-des,50
1689,-4.545444788032571,vanila-des,50
1690,-4.545444788032571,vanila-des,50
1691,-4.545444788032571,vanila-des,50
1692,-4.545444788032571,vanila-des,50
1693,-4.545444788032571,vanila-des,50
1694,-4.545444788032571,vanila-des,50
1695,-4.545444788032571,vanila-des,50
1696,-4.545444788032571,vanila-des,50
1697,-4.545444788032571,vanila-des,50
1698,-4.545444788032571,vanila-des,50
1699,-4.545444788032571,vanila-des,50
1700,-4.545444788032571,vanila-des,50
1701,-4.545444788032571,vanila-des,50
1702,-4.545444788032571,vanila-des,50
1703,-4.545444788032571,vanila-des,50
1704,-4.545444788032571,vanila-des,50
1705,-4.545444788032571,vanila-des,50
1706,-4.545444788032571,vanila-des,50
1707,-4.545444788032571,vanila-des,50
1708,-4.545444788032571,vanila-des,50
1709,-4.545444788032571,vanila-des,50
1710,-4.545444788032571,vanila-des,50
1711,-4.545444788032571,vanila-des,50
1712,-4.545444788032571,vanila-des,50
1713,-4.545444788032571,vanila-des,50
1714,-4.545444788032571,vanila-des,50
1715,-4.545444788032571,vanila-des,50
1716,-4.545444788032571,vanila-des,50
1717,-4.545444788032571,vanila-des,50
1718,-4.545444788032571,vanila-des,50
1719,-4.545444788032571,vanila-des,50
1720,-4.545444788032571,vanila-des,50
1721,-4.545444788032571,vanila-des,50
1722,-4.545444788032571,vanila-des,50
1723,-4.545444788032571,vanila-des,50
1724,-4.545444788032571,vanila-des,50
1725,-4.545444788032571,vanila-des,50
1726,-4.545444788032571,vanila-des,50
1727,-4.545444788032571,vanila-des,50
1728,-4.545444788032571,vanila-des,50
1729,-4.545444788032571,vanila-des,50
1730,-4.545444788032571,vanila-des,50
1731,-4.545444788032571,vanila-des,50
1732,-4.545444788032571,vanila-des,50
1733,-4.545444788032571,vanila-des,50
1734,-4.545444788032571,vanila-des,50
1735,-4.545444788032571,vanila-des,50
1736,-4.545444788032571,vanila-des,50
1737,-4.545444788032571,vanila-des,50
1738,-4.545444788032571,vanila-des,50
1739,-4.545444788032571,vanila-des,50
1740,-4.545444788032571,vanila-des,50
1741,-4.545444788032571,vanila-des,50
1742,-4.545444788032571,vanila-des,50
1743,-4.545444788032571,vanila-des,50
1744,-4.545444788032571,vanila-des,50
1745,-4.545444788032571,vanila-des,50
1746,-4.545444788032571,vanila-des,50
1747,-4.545444788032571,vanila-des,50
1748,-4.545444788032571,vanila-des,50
1749,-4.545444788032571,vanila-des,50
1750,-4.545444788032571,vanila-des,50
1751,-4.545444788032571,vanila-des,50
1752,-4.545444788032571,vanila-des,50
1753,-4.545444788032571,vanila-des,50
1754,-4.545444788032571,vanila-des,50
1755,-4.545444788032571,vanila-des,50
1756,-4.545444788032571,vanila-des,50
1757,-4.545444788032571,vanila-des,50
1758,-4.545444788032571,vanila-des,50
1759,-4.545444788032571,vanila-des,50
1760,-4.545444788032571,vanila-des,50
1761,-4.545444788032571,vanila-des,50
1762,-4.545444788032571,vanila-des,50
1763,-4.545444788032571,vanila-des,50
1764,-4.545444788032571,vanila-des,50
1765,-4.545444788032571,vanila-des,50
1766,-4.545444788032571,vanila-des,50
1767,-4.545444788032571,vanila-des,50
1768,-4.545444788032571,vanila-des,50
1769,-4.545444788032571,vanila-des,50
1770,-4.545444788032571,vanila-des,50
1771,-4.545444788032571,vanila-des,50
1772,-4.545444788032571,vanila-des,50
1773,-4.545444788032571,vanila-des,50
1774,-4.545444788032571,vanila-des,50
1775,-4.545444788032571,vanila-des,50
1776,-4.545444788032571,vanila-des,50
1777,-4.545444788032571,vanila-des,50
1778,-4.545444788032571,vanila-des,50
1779,-4.545444788032571,vanila-des,50
1780,-4.545444788032571,vanila-des,50
1781,-4.545444788032571,vanila-des,50
1782,-4.545444788032571,vanila-des,50
1783,-4.545444788032571,vanila-des,50
1784,-4.545444788032571,vanila-des,50
1785,-4.545444788032571,vanila-des,50
1786,-4.545444788032571,vanila-des,50
1787,-4.545444788032571,vanila-des,50
1788,-4.545444788032571,vanila-des,50
1789,-4.545444788032571,vanila-des,50
1790,-4.545444788032571,vanila-des,50
1791,-4.545444788032571,vanila-des,50
1792,-4.545444788032571,vanila-des,50
1793,-4.545444788032571,vanila-des,50
1794,-4.545444788032571,vanila-des,50
1795,-4.545444788032571,vanila-des,50
1796,-4.545444788032571,vanila-des,50
1797,-4.545444788032571,vanila-des,50
1798,-4.545444788032571,vanila-des,50
1799,-4.545444788032571,vanila-des,50
1800,-4.545444788032571,vanila-des,50
1801,-4.545444788032571,vanila-des,50
1802,-4.545444788032571,vanila-des,50
1803,-4.545444788032571,vanila-des,50
1804,-4.545444788032571,vanila-des,50
1805,-4.545444788032571,vanila-des,50
1806,-4.545444788032571,vanila-des,50
1807,-4.545444788032571,vanila-des,50
1808,-4.545444788032571,vanila-des,50
1809,-4.545444788032571,vanila-des,50
1810,-4.545444788032571,vanila-des,50
1811,-4.545444788032571,vanila-des,50
1812,-4.545444788032571,vanila-des,50
1813,-4.545444788032571,vanila-des,50
1814,-4.545444788032571,vanila-des,50
1815,-4.545444788032571,vanila-des,50
1816,-4.545444788032571,vanila-des,50
1817,-4.545444788032571,vanila-des,50
1818,-4.545444788032571,vanila-des,50
1819,-4.545444788032571,vanila-des,50
1820,-4.545444788032571,vanila-des,50
1821,-4.545444788032571,vanila-des,50
1822,-4.545444788032571,vanila-des,50
1823,-4.545444788032571,vanila-des,50
1824,-4.545444788032571,vanila-des,50
1825,-4.545444788032571,vanila-des,50
1826,-4.545444788032571,vanila-des,50
1827,-4.545444788032571,vanila-des,50
1828,-4.545444788032571,vanila-des,50
1829,-4.545444788032571,vanila-des,50
1830,-4.545444788032571,vanila-des,50
1831,-4.545444788032571,vanila-des,50
1832,-4.545444788032571,vanila-des,50
1833,-4.545444788032571,vanila-des,50
1834,-4.545444788032571,vanila-des,50
1835,-4.545444788032571,vanila-des,50
1836,-4.545444788032571,vanila-des,50
1837,-4.545444788032571,vanila-des,50
1838,-4.545444788032571,vanila-des,50
1839,-4.545444788032571,vanila-des,50
1840,-4.545444788032571,vanila-des,50
1841,-4.545444788032571,vanila-des,50
1842,-4.545444788032571,vanila-des,50
1843,-4.545444788032571,vanila-des,50
1844,-4.545444788032571,vanila-des,50
1845,-4.545444788032571,vanila-des,50
1846,-4.545444788032571,vanila-des,50
1847,-4.545444788032571,vanila-des,50
1848,-4.545444788032571,vanila-des,50
1849,-4.545444788032571,vanila-des,50
1850,-4.545444788032571,vanila-des,50
1851,-4.545444788032571,vanila-des,50
1852,-4.545444788032571,vanila-des,50
1853,-4.545444788032571,vanila-des,50
1854,-4.545444788032571,vanila-des,50
1855,-4.545444788032571,vanila-des,50
1856,-4.545444788032571,vanila-des,50
1857,-4.545444788032571,vanila-des,50
1858,-4.545444788032571,vanila-des,50
1859,-4.545444788032571,vanila-des,50
1860,-4.545444788032571,vanila-des,50
1861,-4.545444788032571,vanila-des,50
1862,-4.545444788032571,vanila-des,50
1863,-4.545444788032571,vanila-des,50
1864,-4.545444788032571,vanila-des,50
1865,-4.545444788032571,vanila-des,50
1866,-4.545444788032571,vanila-des,50
1867,-4.545444788032571,vanila-des,50
1868,-4.545444788032571,vanila-des,50
1869,-4.545444788032571,vanila-des,50
1870,-4.545444788032571,vanila-des,50
1871,-4.545444788032571,vanila-des,50
1872,-4.545444788032571,vanila-des,50
1873,-4.545444788032571,vanila-des,50
1874,-4.545444788032571,vanila-des,50
1875,-4.545444788032571,vanila-des,50
1876,-4.545444788032571,vanila-des,50
1877,-4.545444788032571,vanila-des,50
1878,-4.545444788032571,vanila-des,50
1879,-4.545444788032571,vanila-des,50
1880,-4.545444788032571,vanila-des,50
1881,-4.545444788032571,vanila-des,50
1882,-4.545444788032571,vanila-des,50
1883,-4.545444788032571,vanila-des,50
1884,-4.545444788032571,vanila-des,50
1885,-4.545444788032571,vanila-des,50
1886,-4.545444788032571,vanila-des,50
1887,-4.545444788032571,vanila-des,50
1888,-4.545444788032571,vanila-des,50
1889,-4.545444788032571,vanila-des,50
1890,-4.545444788032571,vanila-des,50
1891,-4.545444788032571,vanila-des,50
1892,-4.545444788032571,vanila-des,50
1893,-4.545444788032571,vanila-des,50
1894,-4.545444788032571,vanila-des,50
1895,-4.546644671523472,vanila-des,50
1896,-4.546644671523472,vanila-des,50
1897,-4.546644671523472,vanila-des,50
1898,-4.546644671523472,vanila-des,50
1899,-4.546644671523472,vanila-des,50
1900,-4.546644671523472,vanila-des,50
1901,-4.546644671523472,vanila-des,50
1902,-4.546644671523472,vanila-des,50
1903,-4.546644671523472,vanila-des,50
1904,-4.546644671523472,vanila-des,50
1905,-4.546644671523472,vanila-des,50
1906,-4.546644671523472,vanila-des,50
1907,-4.546644671523472,vanila-des,50
1908,-4.546644671523472,vanila-des,50
1909,-4.546644671523472,vanila-des,50
1910,-4.546644671523472,vanila-des,50
1911,-4.546644671523472,vanila-des,50
1912,-4.546644671523472,vanila-des,50
1913,-4.546644671523472,vanila-des,50
1914,-4.546644671523472,vanila-des,50
1915,-4.546644671523472,vanila-des,50
1916,-4.546644671523472,vanila-des,50
1917,-4.546644671523472,vanila-des,50
1918,-4.546644671523472,vanila-des,50
1919,-4.546644671523472,vanila-des,50
1920,-4.546644671523472,vanila-des,50
1921,-4.546644671523472,vanila-des,50
1922,-4.546644671523472,vanila-des,50
1923,-4.546644671523472,vanila-des,50
1924,-4.6212341339559595,vanila-des,50
1925,-4.6212341339559595,vanila-des,50
1926,-4.6212341339559595,vanila-des,50
1927,-4.6212341339559595,vanila-des,50
1928,-4.6212341339559595,vanila-des,50
1929,-4.6212341339559595,vanila-des,50
1930,-4.6212341339559595,vanila-des,50
1931,-4.6212341339559595,vanila-des,50
1932,-4.6212341339559595,vanila-des,50
1933,-4.6212341339559595,vanila-des,50
1934,-4.6212341339559595,vanila-des,50
1935,-4.6212341339559595,vanila-des,50
1936,-4.6212341339559595,vanila-des,50
1937,-4.6212341339559595,vanila-des,50
1938,-4.6212341339559595,vanila-des,50
1939,-4.6212341339559595,vanila-des,50
1940,-4.6212341339559595,vanila-des,50
1941,-4.6212341339559595,vanila-des,50
1942,-4.6212341339559595,vanila-des,50
1943,-4.6212341339559595,vanila-des,50
1944,-4.6212341339559595,vanila-des,50
1945,-4.6212341339559595,vanila-des,50
1946,-4.6212341339559595,vanila-des,50
1947,-4.6212341339559595,vanila-des,50
1948,-4.6212341339559595,vanila-des,50
1949,-4.6212341339559595,vanila-des,50
1950,-4.6212341339559595,vanila-des,50
1951,-4.6212341339559595,vanila-des,50
1952,-4.6212341339559595,vanila-des,50
1953,-4.6212341339559595,vanila-des,50
1954,-4.6212341339559595,vanila-des,50
1955,-4.6212341339559595,vanila-des,50
1956,-4.6212341339559595,vanila-des,50
1957,-4.6212341339559595,vanila-des,50
1958,-4.6212341339559595,vanila-des,50
1959,-4.6212341339559595,vanila-des,50
1960,-4.6212341339559595,vanila-des,50
1961,-4.6212341339559595,vanila-des,50
1962,-4.6212341339559595,vanila-des,50
1963,-4.6212341339559595,vanila-des,50
1964,-4.6212341339559595,vanila-des,50
1965,-4.6212341339559595,vanila-des,50
1966,-4.6212341339559595,vanila-des,50
1967,-4.6212341339559595,vanila-des,50
1968,-4.6212341339559595,vanila-des,50
1969,-4.6212341339559595,vanila-des,50
1970,-4.6212341339559595,vanila-des,50
1971,-4.6212341339559595,vanila-des,50
1972,-4.6212341339559595,vanila-des,50
1973,-4.6212341339559595,vanila-des,50
1974,-4.6212341339559595,vanila-des,50
1975,-4.6212341339559595,vanila-des,50
1976,-4.6212341339559595,vanila-des,50
1977,-4.6212341339559595,vanila-des,50
1978,-4.6212341339559595,vanila-des,50
1979,-4.6212341339559595,vanila-des,50
1980,-4.6212341339559595,vanila-des,50
1981,-4.6212341339559595,vanila-des,50
1982,-4.6212341339559595,vanila-des,50
1983,-4.6212341339559595,vanila-des,50
1984,-4.6212341339559595,vanila-des,50
1985,-4.6212341339559595,vanila-des,50
1986,-4.6212341339559595,vanila-des,50
1987,-4.6212341339559595,vanila-des,50
1988,-4.6212341339559595,vanila-des,50
1989,-4.714370808673422,vanila-des,50
1990,-4.714370808673422,vanila-des,50
1991,-4.714370808673422,vanila-des,50
1992,-4.714370808673422,vanila-des,50
1993,-4.714370808673422,vanila-des,50
1994,-4.714370808673422,vanila-des,50
1995,-4.714370808673422,vanila-des,50
1996,-4.714370808673422,vanila-des,50
1997,-4.714370808673422,vanila-des,50
1998,-4.714370808673422,vanila-des,50
1999,-4.714370808673422,vanila-des,50
2000,-4.714370808673422,vanila-des,50
2001,-4.714370808673422,vanila-des,50
2002,-4.714370808673422,vanila-des,50
2003,-4.714370808673422,vanila-des,50
2004,-4.714370808673422,vanila-des,50
2005,-4.714370808673422,vanila-des,50
2006,-4.714370808673422,vanila-des,50
2007,-4.714370808673422,vanila-des,50
2008,-4.714370808673422,vanila-des,50
2009,-4.714370808673422,vanila-des,50
2010,-4.714370808673422,vanila-des,50
2011,-4.714370808673422,vanila-des,50
2012,-4.714370808673422,vanila-des,50
2013,-4.714370808673422,vanila-des,50
2014,-4.714370808673422,vanila-des,50
2015,-4.714370808673422,vanila-des,50
2016,-4.714370808673422,vanila-des,50
2017,-4.714370808673422,vanila-des,50
2018,-4.714370808673422,vanila-des,50
2019,-4.714370808673422,vanila-des,50
2020,-4.714370808673422,vanila-des,50
2021,-4.714370808673422,vanila-des,50
2022,-4.714370808673422,vanila-des,50
2023,-4.714370808673422,vanila-des,50
2024,-4.714370808673422,vanila-des,50
2025,-4.714370808673422,vanila-des,50
2026,-4.714370808673422,vanila-des,50
2027,-4.714370808673422,vanila-des,50
2028,-4.714370808673422,vanila-des,50
2029,-4.714370808673422,vanila-des,50
2030,-4.714370808673422,vanila-des,50
2031,-4.714370808673422,vanila-des,50
2032,-4.714370808673422,vanila-des,50
2033,-4.714370808673422,vanila-des,50
2034,-4.714370808673422,vanila-des,50
2035,-4.714370808673422,vanila-des,50
2036,-4.714370808673422,vanila-des,50
2037,-4.714370808673422,vanila-des,50
2038,-4.714370808673422,vanila-des,50
2039,-4.714370808673422,vanila-des,50
2040,-4.714370808673422,vanila-des,50
2041,-4.714370808673422,vanila-des,50
2042,-4.714370808673422,vanila-des,50
2043,-4.714370808673422,vanila-des,50
2044,-4.714370808673422,vanila-des,50
2045,-4.714370808673422,vanila-des,50
2046,-4.714370808673422,vanila-des,50
2047,-4.714370808673422,vanila-des,50
2048,-4.714370808673422,vanila-des,50
2049,-4.714370808673422,vanila-des,50
2050,-4.714370808673422,vanila-des,50
2051,-4.714370808673422,vanila-des,50
2052,-4.714370808673422,vanila-des,50
2053,-4.714370808673422,vanila-des,50
2054,-4.714370808673422,vanila-des,50
2055,-4.714370808673422,vanila-des,50
2056,-4.714370808673422,vanila-des,50
2057,-4.714370808673422,vanila-des,50
2058,-4.714370808673422,vanila-des,50
2059,-4.714370808673422,vanila-des,50
2060,-4.714370808673422,vanila-des,50
2061,-4.714370808673422,vanila-des,50
2062,-4.714370808673422,vanila-des,50
2063,-4.714370808673422,vanila-des,50
2064,-4.714370808673422,vanila-des,50
2065,-4.714370808673422,vanila-des,50
2066,-4.714370808673422,vanila-des,50
2067,-4.714370808673422,vanila-des,50
2068,-4.714370808673422,vanila-des,50
2069,-4.714370808673422,vanila-des,50
2070,-4.714370808673422,vanila-des,50
2071,-4.714370808673422,vanila-des,50
2072,-4.714370808673422,vanila-des,50
2073,-4.714370808673422,vanila-des,50
2074,-4.714370808673422,vanila-des,50
2075,-4.714370808673422,vanila-des,50
2076,-4.714370808673422,vanila-des,50
2077,-4.714370808673422,vanila-des,50
2078,-4.714370808673422,vanila-des,50
2079,-4.714370808673422,vanila-des,50
2080,-4.714370808673422,vanila-des,50
2081,-4.714370808673422,vanila-des,50
2082,-4.714370808673422,vanila-des,50
2083,-4.714370808673422,vanila-des,50
2084,-4.714370808673422,vanila-des,50
2085,-4.714370808673422,vanila-des,50
2086,-4.714370808673422,vanila-des,50
2087,-4.714370808673422,vanila-des,50
2088,-4.714370808673422,vanila-des,50
2089,-4.714370808673422,vanila-des,50
2090,-4.714370808673422,vanila-des,50
2091,-4.714370808673422,vanila-des,50
2092,-4.714370808673422,vanila-des,50
2093,-4.714370808673422,vanila-des,50
2094,-4.714370808673422,vanila-des,50
2095,-4.714370808673422,vanila-des,50
2096,-4.714370808673422,vanila-des,50
2097,-4.714370808673422,vanila-des,50
2098,-4.714370808673422,vanila-des,50
2099,-4.714370808673422,vanila-des,50
2100,-4.714370808673422,vanila-des,50
2101,-4.714370808673422,vanila-des,50
2102,-4.714370808673422,vanila-des,50
2103,-4.714370808673422,vanila-des,50
2104,-4.714370808673422,vanila-des,50
2105,-4.714370808673422,vanila-des,50
2106,-4.714370808673422,vanila-des,50
2107,-4.714370808673422,vanila-des,50
2108,-4.714370808673422,vanila-des,50
2109,-4.714370808673422,vanila-des,50
2110,-4.714370808673422,vanila-des,50
2111,-4.714370808673422,vanila-des,50
2112,-4.714370808673422,vanila-des,50
2113,-4.714370808673422,vanila-des,50
2114,-4.714370808673422,vanila-des,50
2115,-4.714370808673422,vanila-des,50
2116,-4.714370808673422,vanila-des,50
2117,-4.714370808673422,vanila-des,50
2118,-4.714370808673422,vanila-des,50
2119,-4.714370808673422,vanila-des,50
2120,-4.714370808673422,vanila-des,50
2121,-4.714370808673422,vanila-des,50
2122,-4.714370808673422,vanila-des,50
2123,-4.714370808673422,vanila-des,50
2124,-4.714370808673422,vanila-des,50
2125,-4.714370808673422,vanila-des,50
2126,-4.714370808673422,vanila-des,50
2127,-4.714370808673422,vanila-des,50
2128,-4.714370808673422,vanila-des,50
2129,-4.714370808673422,vanila-des,50
2130,-4.714370808673422,vanila-des,50
2131,-4.714370808673422,vanila-des,50
2132,-4.714370808673422,vanila-des,50
