t,best,solver,dim
2482,-4.3584875697529935,vanila-des,10
2483,-4.3584875697529935,vanila-des,10
2484,-4.3584875697529935,vanila-des,10
2485,-4.3584875697529935,vanila-des,10
2486,-4.3584875697529935,vanila-des,10
2487,-4.3584875697529935,vanila-des,10
2488,-4.3584875697529935,vanila-des,10
2489,-4.3584875697529935,vanila-des,10
2490,-4.3584875697529935,vanila-des,10
2491,-4.3584875697529935,vanila-des,10
2492,-4.3584875697529935,vanila-des,10
2493,-4.3584875697529935,vanila-des,10
2494,-4.3584875697529935,vanila-des,10
2495,-4.3584875697529935,vanila-des,10
2496,-4.3584875697529935,vanila-des,10
2497,-4.3584875697529935,vanila-des,10
2498,-4.3584875697529935,vanila-des,10
2499,-4.3584875697529935,vanila-des,10
2500,-4.3584875697529935,vanila-des,10
2501,-4.3584875697529935,vanila-des,10
2502,-4.3584875697529935,vanila-des,10
2503,-4.3584875697529935,vanila-des,10
2504,-4.3584875697529935,vanila-des,10
2505,-4.3584875697529935,vanila-des,10
2506,-4.3584875697529935,vanila-des,10
2507,-4.3584875697529935,vanila-des,10
2508,-4.3584875697529935,vanila-des,10
2509,-4.3584875697529935,vanila-des,10
2510,-4.3584875697529935,vanila-des,10
2511,-4.3584875697529935,vanila-des,10
2512,-4.3584875697529935,vanila-des,10
2513,-4.3584875697529935,vanila-des,10
2514,-4.3584875697529935,vanila-des,10
2515,-4.3584875697529935,vanila-des,10
2516,-4.3584875697529935,vanila-des,10
2517,-4.3584875697529935,vanila-des,10
2518,-4.3584875697529935,vanila-des,10
2519,-4.3584875697529935,vanila-des,10
2520,-4.3584875697529935,vanila-des,10
2521,-4.3584875697529935,vanila-des,10
2522,-4.3584875697529935,vanila-des,10
2523,-4.3584875697529935,vanila-des,10
2524,-4.3584875697529935,vanila-des,10
2525,-4.3584875697529935,vanila-des,10
2526,-4.3584875697529935,vanila-des,10
2527,-4.3584875697529935,vanila-des,10
2528,-4.3584875697529935,vanila-des,10
2529,-4.3584875697529935,vanila-des,10
2530,-4.3584875697529935,vanila-des,10
2531,-4.3584875697529935,vanila-des,10
2532,-4.3584875697529935,vanila-des,10
2533,-4.3584875697529935,vanila-des,10
2534,-4.3584875697529935,vanila-des,10
2535,-4.3584875697529935,vanila-des,10
2536,-4.3584875697529935,vanila-des,10
2537,-4.3584875697529935,vanila-des,10
2538,-4.3584875697529935,vanila-des,10
2539,-4.3584875697529935,vanila-des,10
2540,-4.3584875697529935,vanila-des,10
2541,-4.3584875697529935,vanila-des,10
2542,-4.3584875697529935,vanila-des,10
2543,-4.3584875697529935,vanila-des,10
2544,-4.3584875697529935,vanila-des,10
2545,-4.3584875697529935,vanila-des,10
2546,-4.3584875697529935,vanila-des,10
2547,-4.3584875697529935,vanila-des,10
2548,-4.3584875697529935,vanila-des,10
2549,-4.3584875697529935,vanila-des,10
2550,-4.3584875697529935,vanila-des,10
2551,-4.3584875697529935,vanila-des,10
2552,-4.3584875697529935,vanila-des,10
2553,-4.3584875697529935,vanila-des,10
2554,-4.3584875697529935,vanila-des,10
2555,-4.3584875697529935,vanila-des,10
2556,-4.3584875697529935,vanila-des,10
2557,-4.3584875697529935,vanila-des,10
2558,-4.3584875697529935,vanila-des,10
2559,-4.3584875697529935,vanila-des,10
2560,-4.3584875697529935,vanila-des,10
2561,-4.3584875697529935,vanila-des,10
2562,-4.3584875697529935,vanila-des,10
2563,-4.3584875697529935,vanila-des,10
2564,-4.3584875697529935,vanila-des,10
2565,-4.3584875697529935,vanila-des,10
2566,-4.3584875697529935,vanila-des,10
2567,-4.3584875697529935,vanila-des,10
2568,-4.3584875697529935,vanila-des,10
2569,-4.3584875697529935,vanila-des,10
2570,-4.3584875697529935,vanila-des,10
2571,-4.3584875697529935,vanila-des,10
2572,-4.3584875697529935,vanila-des,10
2573,-4.3584875697529935,vanila-des,10
2574,-4.3584875697529935,vanila-des,10
2575,-4.3584875697529935,vanila-des,10
2576,-4.3584875697529935,vanila-des,10
2577,-4.3584875697529935,vanila-des,10
2578,-4.3584875697529935,vanila-des,10
2579,-4.3584875697529935,vanila-des,10
2580,-4.3584875697529935,vanila-des,10
2581,-4.3584875697529935,vanila-des,10
2582,-4.3584875697529935,vanila-des,10
2583,-4.3584875697529935,vanila-des,10
2584,-4.3584875697529935,vanila-des,10
2585,-4.3584875697529935,vanila-des,10
2586,-4.3584875697529935,vanila-des,10
2587,-4.3584875697529935,vanila-des,10
2588,-4.3584875697529935,vanila-des,10
2589,-4.3584875697529935,vanila-des,10
2590,-4.3584875697529935,vanila-des,10
2591,-4.3584875697529935,vanila-des,10
2592,-4.3584875697529935,vanila-des,10
2593,-4.3584875697529935,vanila-des,10
2594,-4.3584875697529935,vanila-des,10
2595,-4.3584875697529935,vanila-des,10
2596,-4.3584875697529935,vanila-des,10
2597,-4.3584875697529935,vanila-des,10
2598,-4.3584875697529935,vanila-des,10
2599,-4.3584875697529935,vanila-des,10
2600,-4.3584875697529935,vanila-des,10
2601,-4.3584875697529935,vanila-des,10
2602,-4.3584875697529935,vanila-des,10
2603,-4.3584875697529935,vanila-des,10
2604,-4.3584875697529935,vanila-des,10
2605,-4.3584875697529935,vanila-des,10
2606,-4.3584875697529935,vanila-des,10
2607,-4.3584875697529935,vanila-des,10
2608,-4.3584875697529935,vanila-des,10
2609,-4.3584875697529935,vanila-des,10
2610,-4.3584875697529935,vanila-des,10
2611,-4.3584875697529935,vanila-des,10
2612,-4.3584875697529935,vanila-des,10
2613,-4.3584875697529935,vanila-des,10
2614,-4.3584875697529935,vanila-des,10
2615,-4.3584875697529935,vanila-des,10
2616,-4.3584875697529935,vanila-des,10
2617,-4.3584875697529935,vanila-des,10
2618,-4.3584875697529935,vanila-des,10
2619,-4.3584875697529935,vanila-des,10
2620,-4.3584875697529935,vanila-des,10
2621,-4.3584875697529935,vanila-des,10
2622,-4.3584875697529935,vanila-des,10
2623,-4.3584875697529935,vanila-des,10
2624,-4.3584875697529935,vanila-des,10
2625,-4.3584875697529935,vanila-des,10
2626,-4.3584875697529935,vanila-des,10
2627,-4.3584875697529935,vanila-des,10
2628,-4.3584875697529935,vanila-des,10
2629,-4.3584875697529935,vanila-des,10
2630,-4.3584875697529935,vanila-des,10
2631,-4.3584875697529935,vanila-des,10
2632,-4.3584875697529935,vanila-des,10
2633,-4.3584875697529935,vanila-des,10
2634,-4.3584875697529935,vanila-des,10
2635,-4.3584875697529935,vanila-des,10
2636,-4.3584875697529935,vanila-des,10
2637,-4.3584875697529935,vanila-des,10
2638,-4.3584875697529935,vanila-des,10
2639,-4.3584875697529935,vanila-des,10
2640,-4.3584875697529935,vanila-des,10
2641,-4.3584875697529935,vanila-des,10
2642,-4.3584875697529935,vanila-des,10
2643,-4.3584875697529935,vanila-des,10
2644,-4.3584875697529935,vanila-des,10
2645,-4.3584875697529935,vanila-des,10
2646,-4.3584875697529935,vanila-des,10
2647,-4.3584875697529935,vanila-des,10
2648,-4.3584875697529935,vanila-des,10
2649,-4.3584875697529935,vanila-des,10
2650,-4.3584875697529935,vanila-des,10
2651,-4.3584875697529935,vanila-des,10
2652,-4.3584875697529935,vanila-des,10
2653,-4.3584875697529935,vanila-des,10
2654,-4.3584875697529935,vanila-des,10
2655,-4.3584875697529935,vanila-des,10
2656,-4.3584875697529935,vanila-des,10
2657,-4.3584875697529935,vanila-des,10
2658,-4.3584875697529935,vanila-des,10
2659,-4.3584875697529935,vanila-des,10
2660,-4.3584875697529935,vanila-des,10
2661,-4.3584875697529935,vanila-des,10
2662,-4.3584875697529935,vanila-des,10
2663,-4.3584875697529935,vanila-des,10
2664,-4.3584875697529935,vanila-des,10
2665,-4.3584875697529935,vanila-des,10
2666,-4.3584875697529935,vanila-des,10
2667,-4.3584875697529935,vanila-des,10
2668,-4.3584875697529935,vanila-des,10
2669,-4.3584875697529935,vanila-des,10
2670,-4.3584875697529935,vanila-des,10
2671,-4.3584875697529935,vanila-des,10
2672,-4.3584875697529935,vanila-des,10
2673,-4.3584875697529935,vanila-des,10
2674,-4.3584875697529935,vanila-des,10
2675,-4.3584875697529935,vanila-des,10
2676,-4.3584875697529935,vanila-des,10
2677,-4.3584875697529935,vanila-des,10
2678,-4.3584875697529935,vanila-des,10
2679,-4.3584875697529935,vanila-des,10
2680,-4.3584875697529935,vanila-des,10
2681,-4.3584875697529935,vanila-des,10
2682,-4.3584875697529935,vanila-des,10
2683,-4.3584875697529935,vanila-des,10
2684,-4.3584875697529935,vanila-des,10
2685,-4.3584875697529935,vanila-des,10
2686,-4.3584875697529935,vanila-des,10
2687,-4.3584875697529935,vanila-des,10
2688,-4.3584875697529935,vanila-des,10
2689,-4.3584875697529935,vanila-des,10
2690,-4.3584875697529935,vanila-des,10
2691,-4.3584875697529935,vanila-des,10
2692,-4.3584875697529935,vanila-des,10
2693,-4.3584875697529935,vanila-des,10
2694,-4.3584875697529935,vanila-des,10
2695,-4.3584875697529935,vanila-des,10
2696,-4.3584875697529935,vanila-des,10
2697,-4.3584875697529935,vanila-des,10
2698,-4.3584875697529935,vanila-des,10
2699,-4.3584875697529935,vanila-des,10
2700,-4.3584875697529935,vanila-des,10
2701,-4.3584875697529935,vanila-des,10
2702,-4.3584875697529935,vanila-des,10
2703,-4.3584875697529935,vanila-des,10
2704,-4.3584875697529935,vanila-des,10
2705,-4.3584875697529935,vanila-des,10
2706,-4.3584875697529935,vanila-des,10
2707,-4.3584875697529935,vanila-des,10
2708,-4.3584875697529935,vanila-des,10
2709,-4.3584875697529935,vanila-des,10
2710,-4.3584875697529935,vanila-des,10
2711,-4.3584875697529935,vanila-des,10
2712,-4.3584875697529935,vanila-des,10
2713,-4.3584875697529935,vanila-des,10
2714,-4.3584875697529935,vanila-des,10
2715,-4.3584875697529935,vanila-des,10
2716,-4.3584875697529935,vanila-des,10
2717,-4.3584875697529935,vanila-des,10
2718,-4.3584875697529935,vanila-des,10
2719,-4.3584875697529935,vanila-des,10
2720,-4.3584875697529935,vanila-des,10
2721,-4.3584875697529935,vanila-des,10
2722,-4.3584875697529935,vanila-des,10
2723,-4.3584875697529935,vanila-des,10
2724,-4.3584875697529935,vanila-des,10
2725,-4.3584875697529935,vanila-des,10
2726,-4.3584875697529935,vanila-des,10
2727,-4.3584875697529935,vanila-des,10
2728,-4.3584875697529935,vanila-des,10
2729,-4.3584875697529935,vanila-des,10
2730,-4.3584875697529935,vanila-des,10
2731,-4.3584875697529935,vanila-des,10
2732,-4.3584875697529935,vanila-des,10
2733,-4.3584875697529935,vanila-des,10
2734,-4.3584875697529935,vanila-des,10
2735,-4.3584875697529935,vanila-des,10
2736,-4.3584875697529935,vanila-des,10
2737,-4.3584875697529935,vanila-des,10
2738,-4.3584875697529935,vanila-des,10
2739,-4.3584875697529935,vanila-des,10
2740,-4.3584875697529935,vanila-des,10
2741,-4.3584875697529935,vanila-des,10
2742,-4.3584875697529935,vanila-des,10
2743,-4.3584875697529935,vanila-des,10
2744,-4.3584875697529935,vanila-des,10
2745,-4.3584875697529935,vanila-des,10
2746,-4.3584875697529935,vanila-des,10
2747,-4.3584875697529935,vanila-des,10
2748,-4.3584875697529935,vanila-des,10
2749,-4.3584875697529935,vanila-des,10
2750,-4.3584875697529935,vanila-des,10
2751,-4.3584875697529935,vanila-des,10
2752,-4.3584875697529935,vanila-des,10
2753,-4.3584875697529935,vanila-des,10
2754,-4.3584875697529935,vanila-des,10
2755,-4.3584875697529935,vanila-des,10
2756,-4.3584875697529935,vanila-des,10
2757,-4.3584875697529935,vanila-des,10
2758,-4.3584875697529935,vanila-des,10
2759,-4.3584875697529935,vanila-des,10
2760,-4.3584875697529935,vanila-des,10
2761,-4.3584875697529935,vanila-des,10
2762,-4.3584875697529935,vanila-des,10
2763,-4.3584875697529935,vanila-des,10
2764,-4.3584875697529935,vanila-des,10
2765,-4.3584875697529935,vanila-des,10
2766,-4.3584875697529935,vanila-des,10
2767,-4.3584875697529935,vanila-des,10
2768,-4.3584875697529935,vanila-des,10
2769,-4.3584875697529935,vanila-des,10
2770,-4.3584875697529935,vanila-des,10
2771,-4.3584875697529935,vanila-des,10
2772,-4.3584875697529935,vanila-des,10
2773,-4.3584875697529935,vanila-des,10
2774,-4.3584875697529935,vanila-des,10
2775,-4.3584875697529935,vanila-des,10
2776,-4.3584875697529935,vanila-des,10
2777,-4.3584875697529935,vanila-des,10
2778,-4.3584875697529935,vanila-des,10
2779,-4.3584875697529935,vanila-des,10
2780,-4.3584875697529935,vanila-des,10
2781,-4.3584875697529935,vanila-des,10
2782,-4.3584875697529935,vanila-des,10
2783,-4.3584875697529935,vanila-des,10
2784,-4.3584875697529935,vanila-des,10
2785,-4.3584875697529935,vanila-des,10
2786,-4.3584875697529935,vanila-des,10
2787,-4.3584875697529935,vanila-des,10
2788,-4.3584875697529935,vanila-des,10
2789,-4.3584875697529935,vanila-des,10
2790,-4.3584875697529935,vanila-des,10
2791,-4.3584875697529935,vanila-des,10
2792,-4.3584875697529935,vanila-des,10
2793,-4.3584875697529935,vanila-des,10
2794,-4.3584875697529935,vanila-des,10
2795,-4.3584875697529935,vanila-des,10
2796,-4.3584875697529935,vanila-des,10
2797,-4.3584875697529935,vanila-des,10
2798,-4.3584875697529935,vanila-des,10
2799,-4.3584875697529935,vanila-des,10
2800,-4.3661008472740965,vanila-des,10
2801,-4.3661008472740965,vanila-des,10
2802,-4.3661008472740965,vanila-des,10
2803,-4.3661008472740965,vanila-des,10
2804,-4.3661008472740965,vanila-des,10
2805,-4.3661008472740965,vanila-des,10
2806,-4.3661008472740965,vanila-des,10
2807,-4.3661008472740965,vanila-des,10
2808,-4.3661008472740965,vanila-des,10
2809,-4.3661008472740965,vanila-des,10
2810,-4.3661008472740965,vanila-des,10
2811,-4.3661008472740965,vanila-des,10
2812,-4.3661008472740965,vanila-des,10
2813,-4.3661008472740965,vanila-des,10
2814,-4.3661008472740965,vanila-des,10
2815,-4.3661008472740965,vanila-des,10
2816,-4.3661008472740965,vanila-des,10
2817,-4.3661008472740965,vanila-des,10
2818,-4.3661008472740965,vanila-des,10
2819,-4.3661008472740965,vanila-des,10
2820,-4.3661008472740965,vanila-des,10
2821,-4.3661008472740965,vanila-des,10
2822,-4.3661008472740965,vanila-des,10
2823,-4.3661008472740965,vanila-des,10
2824,-4.3661008472740965,vanila-des,10
2825,-4.3661008472740965,vanila-des,10
2826,-4.3661008472740965,vanila-des,10
2827,-4.3661008472740965,vanila-des,10
2828,-4.3661008472740965,vanila-des,10
2829,-4.3661008472740965,vanila-des,10
2830,-4.3661008472740965,vanila-des,10
2831,-4.3661008472740965,vanila-des,10
2832,-4.3661008472740965,vanila-des,10
2833,-4.3661008472740965,vanila-des,10
2834,-4.3661008472740965,vanila-des,10
2835,-4.3661008472740965,vanila-des,10
2836,-4.3661008472740965,vanila-des,10
2837,-4.3661008472740965,vanila-des,10
2838,-4.3661008472740965,vanila-des,10
2839,-4.3661008472740965,vanila-des,10
2840,-4.3661008472740965,vanila-des,10
2841,-4.3661008472740965,vanila-des,10
2842,-4.3661008472740965,vanila-des,10
2843,-4.3661008472740965,vanila-des,10
2844,-4.3661008472740965,vanila-des,10
2845,-4.3661008472740965,vanila-des,10
2846,-4.3661008472740965,vanila-des,10
2847,-4.3661008472740965,vanila-des,10
2848,-4.3661008472740965,vanila-des,10
2849,-4.3661008472740965,vanila-des,10
2850,-4.3661008472740965,vanila-des,10
2851,-4.3661008472740965,vanila-des,10
2852,-4.3661008472740965,vanila-des,10
2853,-4.3661008472740965,vanila-des,10
2854,-4.3661008472740965,vanila-des,10
2855,-4.3661008472740965,vanila-des,10
2856,-4.3661008472740965,vanila-des,10
2857,-4.3661008472740965,vanila-des,10
2858,-4.3661008472740965,vanila-des,10
2859,-4.3661008472740965,vanila-des,10
2860,-4.3661008472740965,vanila-des,10
2861,-4.3661008472740965,vanila-des,10
2862,-4.3661008472740965,vanila-des,10
2863,-4.3661008472740965,vanila-des,10
2864,-4.3661008472740965,vanila-des,10
2865,-4.3661008472740965,vanila-des,10
2866,-4.3661008472740965,vanila-des,10
2867,-4.3661008472740965,vanila-des,10
2868,-4.3661008472740965,vanila-des,10
2869,-4.3661008472740965,vanila-des,10
2870,-4.3661008472740965,vanila-des,10
2871,-4.3661008472740965,vanila-des,10
2872,-4.3661008472740965,vanila-des,10
2873,-4.3661008472740965,vanila-des,10
2874,-4.3661008472740965,vanila-des,10
2875,-4.3661008472740965,vanila-des,10
2876,-4.3661008472740965,vanila-des,10
2877,-4.3661008472740965,vanila-des,10
2878,-4.3661008472740965,vanila-des,10
2879,-4.3661008472740965,vanila-des,10
2880,-4.3661008472740965,vanila-des,10
2881,-4.3661008472740965,vanila-des,10
2882,-4.3661008472740965,vanila-des,10
2883,-4.3661008472740965,vanila-des,10
2884,-4.3661008472740965,vanila-des,10
2885,-4.3661008472740965,vanila-des,10
2886,-4.3661008472740965,vanila-des,10
2887,-4.3661008472740965,vanila-des,10
2888,-4.3661008472740965,vanila-des,10
2889,-4.3661008472740965,vanila-des,10
2890,-4.3661008472740965,vanila-des,10
2891,-4.3661008472740965,vanila-des,10
2892,-4.3661008472740965,vanila-des,10
2893,-4.3661008472740965,vanila-des,10
2894,-4.3661008472740965,vanila-des,10
2895,-4.3661008472740965,vanila-des,10
2896,-4.3661008472740965,vanila-des,10
2897,-4.3661008472740965,vanila-des,10
2898,-4.3661008472740965,vanila-des,10
2899,-4.3661008472740965,vanila-des,10
2900,-4.3661008472740965,vanila-des,10
2901,-4.3661008472740965,vanila-des,10
2902,-4.3661008472740965,vanila-des,10
2903,-4.3661008472740965,vanila-des,10
2904,-4.3661008472740965,vanila-des,10
2905,-4.3661008472740965,vanila-des,10
2906,-4.3661008472740965,vanila-des,10
2907,-4.3661008472740965,vanila-des,10
2908,-4.3661008472740965,vanila-des,10
2909,-4.3661008472740965,vanila-des,10
2910,-4.3661008472740965,vanila-des,10
2911,-4.3661008472740965,vanila-des,10
2912,-4.3661008472740965,vanila-des,10
2913,-4.3661008472740965,vanila-des,10
2914,-4.3661008472740965,vanila-des,10
2915,-4.3661008472740965,vanila-des,10
2916,-4.3661008472740965,vanila-des,10
2917,-4.3661008472740965,vanila-des,10
2918,-4.3661008472740965,vanila-des,10
2919,-4.3661008472740965,vanila-des,10
2920,-4.3661008472740965,vanila-des,10
2921,-4.3661008472740965,vanila-des,10
2922,-4.3661008472740965,vanila-des,10
2923,-4.3661008472740965,vanila-des,10
2924,-4.3661008472740965,vanila-des,10
2925,-4.3661008472740965,vanila-des,10
2926,-4.3661008472740965,vanila-des,10
2927,-4.3661008472740965,vanila-des,10
2928,-4.3661008472740965,vanila-des,10
2929,-4.3661008472740965,vanila-des,10
2930,-4.3661008472740965,vanila-des,10
2931,-4.3661008472740965,vanila-des,10
2932,-4.3661008472740965,vanila-des,10
2933,-4.3661008472740965,vanila-des,10
2934,-4.3661008472740965,vanila-des,10
2935,-4.3661008472740965,vanila-des,10
2936,-4.3661008472740965,vanila-des,10
2937,-4.3661008472740965,vanila-des,10
2938,-4.3661008472740965,vanila-des,10
2939,-4.3661008472740965,vanila-des,10
2940,-4.3661008472740965,vanila-des,10
2941,-4.3661008472740965,vanila-des,10
2942,-4.3661008472740965,vanila-des,10
2943,-4.3661008472740965,vanila-des,10
2944,-4.3661008472740965,vanila-des,10
2945,-4.3661008472740965,vanila-des,10
2946,-4.3661008472740965,vanila-des,10
2947,-4.3661008472740965,vanila-des,10
2948,-4.3661008472740965,vanila-des,10
2949,-4.3661008472740965,vanila-des,10
2950,-4.3661008472740965,vanila-des,10
2951,-4.3661008472740965,vanila-des,10
2952,-4.3661008472740965,vanila-des,10
2953,-4.3661008472740965,vanila-des,10
2954,-4.3661008472740965,vanila-des,10
2955,-4.3661008472740965,vanila-des,10
2956,-4.3661008472740965,vanila-des,10
2957,-4.3661008472740965,vanila-des,10
2958,-4.3661008472740965,vanila-des,10
2959,-4.3661008472740965,vanila-des,10
2960,-4.3661008472740965,vanila-des,10
2961,-4.3661008472740965,vanila-des,10
2962,-4.3661008472740965,vanila-des,10
2963,-4.3661008472740965,vanila-des,10
2964,-4.3661008472740965,vanila-des,10
2965,-4.3661008472740965,vanila-des,10
2966,-4.3661008472740965,vanila-des,10
2967,-4.3661008472740965,vanila-des,10
2968,-4.3661008472740965,vanila-des,10
2969,-4.3661008472740965,vanila-des,10
2970,-4.3661008472740965,vanila-des,10
2971,-4.3661008472740965,vanila-des,10
2972,-4.3661008472740965,vanila-des,10
2973,-4.3661008472740965,vanila-des,10
2974,-4.3661008472740965,vanila-des,10
2975,-4.3661008472740965,vanila-des,10
2976,-4.3661008472740965,vanila-des,10
2977,-4.3661008472740965,vanila-des,10
2978,-4.3661008472740965,vanila-des,10
2979,-4.3661008472740965,vanila-des,10
2980,-4.3661008472740965,vanila-des,10
2981,-4.3661008472740965,vanila-des,10
2982,-4.3661008472740965,vanila-des,10
2983,-4.3661008472740965,vanila-des,10
2984,-4.3661008472740965,vanila-des,10
2985,-4.3661008472740965,vanila-des,10
2986,-4.3661008472740965,vanila-des,10
2987,-4.3661008472740965,vanila-des,10
2988,-4.3661008472740965,vanila-des,10
2989,-4.3661008472740965,vanila-des,10
2990,-4.3661008472740965,vanila-des,10
2991,-4.3661008472740965,vanila-des,10
2992,-4.3661008472740965,vanila-des,10
2993,-4.3661008472740965,vanila-des,10
2994,-4.3661008472740965,vanila-des,10
2995,-4.3661008472740965,vanila-des,10
2996,-4.3661008472740965,vanila-des,10
2997,-4.3661008472740965,vanila-des,10
2998,-4.3661008472740965,vanila-des,10
2999,-4.3661008472740965,vanila-des,10
3000,-4.3661008472740965,vanila-des,10
3001,-4.3661008472740965,vanila-des,10
3002,-4.3661008472740965,vanila-des,10
3003,-4.3661008472740965,vanila-des,10
3004,-4.3661008472740965,vanila-des,10
3005,-4.3661008472740965,vanila-des,10
3006,-4.3661008472740965,vanila-des,10
3007,-4.3661008472740965,vanila-des,10
3008,-4.3661008472740965,vanila-des,10
3009,-4.3661008472740965,vanila-des,10
3010,-4.3661008472740965,vanila-des,10
3011,-4.3661008472740965,vanila-des,10
3012,-4.3661008472740965,vanila-des,10
3013,-4.3661008472740965,vanila-des,10
3014,-4.3661008472740965,vanila-des,10
3015,-4.3661008472740965,vanila-des,10
3016,-4.3661008472740965,vanila-des,10
3017,-4.3661008472740965,vanila-des,10
3018,-4.3661008472740965,vanila-des,10
3019,-4.3661008472740965,vanila-des,10
3020,-4.3661008472740965,vanila-des,10
3021,-4.3661008472740965,vanila-des,10
3022,-4.3661008472740965,vanila-des,10
3023,-4.3661008472740965,vanila-des,10
3024,-4.3661008472740965,vanila-des,10
3025,-4.3661008472740965,vanila-des,10
3026,-4.3661008472740965,vanila-des,10
3027,-4.3661008472740965,vanila-des,10
3028,-4.3661008472740965,vanila-des,10
3029,-4.3661008472740965,vanila-des,10
3030,-4.3661008472740965,vanila-des,10
3031,-4.3661008472740965,vanila-des,10
3032,-4.3661008472740965,vanila-des,10
3033,-4.3661008472740965,vanila-des,10
3034,-4.3661008472740965,vanila-des,10
3035,-4.3661008472740965,vanila-des,10
3036,-4.3661008472740965,vanila-des,10
3037,-4.3661008472740965,vanila-des,10
3038,-4.3661008472740965,vanila-des,10
3039,-4.3661008472740965,vanila-des,10
3040,-4.3661008472740965,vanila-des,10
3041,-4.3661008472740965,vanila-des,10
3042,-4.3661008472740965,vanila-des,10
3043,-4.3661008472740965,vanila-des,10
3044,-4.3661008472740965,vanila-des,10
3045,-4.3661008472740965,vanila-des,10
3046,-4.3661008472740965,vanila-des,10
3047,-4.3661008472740965,vanila-des,10
3048,-4.3661008472740965,vanila-des,10
3049,-4.3661008472740965,vanila-des,10
3050,-4.3661008472740965,vanila-des,10
3051,-4.3661008472740965,vanila-des,10
3052,-4.3661008472740965,vanila-des,10
3053,-4.3661008472740965,vanila-des,10
3054,-4.3661008472740965,vanila-des,10
3055,-4.3661008472740965,vanila-des,10
3056,-4.3661008472740965,vanila-des,10
3057,-4.3661008472740965,vanila-des,10
3058,-4.3661008472740965,vanila-des,10
3059,-4.3661008472740965,vanila-des,10
3060,-4.3661008472740965,vanila-des,10
3061,-4.3661008472740965,vanila-des,10
3062,-4.3661008472740965,vanila-des,10
3063,-4.3661008472740965,vanila-des,10
3064,-4.3661008472740965,vanila-des,10
3065,-4.3661008472740965,vanila-des,10
3066,-4.3661008472740965,vanila-des,10
3067,-4.3661008472740965,vanila-des,10
3068,-4.3661008472740965,vanila-des,10
3069,-4.3661008472740965,vanila-des,10
3070,-4.3661008472740965,vanila-des,10
3071,-4.3661008472740965,vanila-des,10
3072,-4.3661008472740965,vanila-des,10
3073,-4.3661008472740965,vanila-des,10
3074,-4.3661008472740965,vanila-des,10
3075,-4.3661008472740965,vanila-des,10
3076,-4.3661008472740965,vanila-des,10
3077,-4.3661008472740965,vanila-des,10
3078,-4.3661008472740965,vanila-des,10
3079,-4.3661008472740965,vanila-des,10
3080,-4.3661008472740965,vanila-des,10
3081,-4.3661008472740965,vanila-des,10
3082,-4.3661008472740965,vanila-des,10
3083,-4.3661008472740965,vanila-des,10
3084,-4.3661008472740965,vanila-des,10
3085,-4.3661008472740965,vanila-des,10
3086,-4.3661008472740965,vanila-des,10
3087,-4.3661008472740965,vanila-des,10
3088,-4.3661008472740965,vanila-des,10
3089,-4.3661008472740965,vanila-des,10
3090,-4.3661008472740965,vanila-des,10
3091,-4.3661008472740965,vanila-des,10
3092,-4.3661008472740965,vanila-des,10
3093,-4.3661008472740965,vanila-des,10
3094,-4.3661008472740965,vanila-des,10
3095,-4.3661008472740965,vanila-des,10
3096,-4.3661008472740965,vanila-des,10
3097,-4.3661008472740965,vanila-des,10
3098,-4.3661008472740965,vanila-des,10
3099,-4.3661008472740965,vanila-des,10
3100,-4.3661008472740965,vanila-des,10
3101,-4.3661008472740965,vanila-des,10
3102,-4.3661008472740965,vanila-des,10
3103,-4.3661008472740965,vanila-des,10
3104,-4.3661008472740965,vanila-des,10
3105,-4.3661008472740965,vanila-des,10
3106,-4.3661008472740965,vanila-des,10
3107,-4.3661008472740965,vanila-des,10
3108,-4.3661008472740965,vanila-des,10
3109,-4.3661008472740965,vanila-des,10
3110,-4.3661008472740965,vanila-des,10
3111,-4.3661008472740965,vanila-des,10
3112,-4.3661008472740965,vanila-des,10
3113,-4.3661008472740965,vanila-des,10
3114,-4.3661008472740965,vanila-des,10
3115,-4.3661008472740965,vanila-des,10
3116,-4.3661008472740965,vanila-des,10
3117,-4.3661008472740965,vanila-des,10
3118,-4.3661008472740965,vanila-des,10
3119,-4.3661008472740965,vanila-des,10
3120,-4.3661008472740965,vanila-des,10
3121,-4.3661008472740965,vanila-des,10
3122,-4.3661008472740965,vanila-des,10
3123,-4.3661008472740965,vanila-des,10
3124,-4.3661008472740965,vanila-des,10
3125,-4.3661008472740965,vanila-des,10
3126,-4.3661008472740965,vanila-des,10
3127,-4.3661008472740965,vanila-des,10
3128,-4.3661008472740965,vanila-des,10
3129,-4.3661008472740965,vanila-des,10
3130,-4.3661008472740965,vanila-des,10
3131,-4.3661008472740965,vanila-des,10
3132,-4.3661008472740965,vanila-des,10
3133,-4.3661008472740965,vanila-des,10
3134,-4.3661008472740965,vanila-des,10
3135,-4.3661008472740965,vanila-des,10
3136,-4.3661008472740965,vanila-des,10
3137,-4.3661008472740965,vanila-des,10
3138,-4.3661008472740965,vanila-des,10
3139,-4.3661008472740965,vanila-des,10
3140,-4.3661008472740965,vanila-des,10
3141,-4.3661008472740965,vanila-des,10
3142,-4.3661008472740965,vanila-des,10
3143,-4.3661008472740965,vanila-des,10
3144,-4.3661008472740965,vanila-des,10
3145,-4.3661008472740965,vanila-des,10
3146,-4.3661008472740965,vanila-des,10
3147,-4.3661008472740965,vanila-des,10
